image_id,annotation_id,class,canonical_area_px,adapter_mask_iou,adapter_geometry_type,connected_components,hole_count,matched,mask_iou,confidence,predicted_area_px,false_positive_px,false_negative_px,relative_area_error,gt_normalized_contribution,band,automatic_flags,contested_fraction,overlap_resolved_iou,false_negative_contested_share
nXwfWz2We6dOnsyzeEno,1512,helmet_on_head,2342,0.936205468,CANONICAL_RLE,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.88386,0.0,
nXwfWz2We6dOnsyzeEno,1513,helmet_on_head,3730,0.967087941,CANONICAL_RLE,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.003753,0.0,
nXwfWz2We6dOnsyzeEno,1514,helmet_on_head,11514,0.972716387,CANONICAL_RLE,3,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.970123,0.0,
nXwfWz2We6dOnsyzeEno,1515,helmet_on_head,4934,0.957176844,CANONICAL_RLE,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.829145,0.0,
nXwfWz2We6dOnsyzeEno,1516,helmet_on_head,12758,0.984653735,CANONICAL_RLE,1,0,True,0.796129,0.466252,10439,157,2476,-0.181768,0.796129,HIGH_QUALITY_MASK,UNATTRIBUTED,0.986518,0.796129,0.940226
nXwfWz2We6dOnsyzeEno,1517,helmet_on_head,20915,0.981424588,CANONICAL_RLE,2,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.989481,0.0,
nXwfWz2We6dOnsyzeEno,1518,helmet_on_head,8513,0.969995366,CANONICAL_RLE,2,0,True,0.660681,0.623251,7300,1009,2222,-0.142488,0.660681,MODERATE_MASK,BOUNDARY_ERROR,0.977799,0.660681,0.937894
nXwfWz2We6dOnsyzeEno,1519,helmet_on_head,10046,0.971836534,CANONICAL_RLE,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.999502,0.0,
nXwfWz2We6dOnsyzeEno,1520,helmet_on_head,5671,0.954990551,CANONICAL_RLE,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.018163,0.0,
nXwfWz2We6dOnsyzeEno,1521,helmet_on_head,6694,0.969728141,CANONICAL_RLE,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.982522,0.0,
nXwfWz2We6dOnsyzeEno,1522,person,171908,0.985897982,CANONICAL_RLE,2,3,True,0.560731,0.531724,180299,53760,45369,0.048811,0.560731,MODERATE_MASK,BOUNDARY_ERROR,0.120384,0.603762,0.417884
nXwfWz2We6dOnsyzeEno,1523,person,23966,0.938657132,CANONICAL_RLE,16,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.461696,0.0,
nXwfWz2We6dOnsyzeEno,1524,person,118873,0.987668452,CANONICAL_RLE,1,2,True,0.829314,0.907897,127285,15690,7278,0.070765,0.829314,HIGH_QUALITY_MASK,UNATTRIBUTED,0.070024,0.84691,0.795411
nXwfWz2We6dOnsyzeEno,1525,person,2102,0.947614593,CANONICAL_RLE,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.0,0.0,
nXwfWz2We6dOnsyzeEno,1526,person,84442,0.974968289,CANONICAL_RLE,7,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.159459,0.0,
nXwfWz2We6dOnsyzeEno,1527,person,76640,0.975875416,CANONICAL_RLE,15,0,True,0.248678,0.768789,280467,209348,5521,2.659538,0.248678,LOW_OVERLAP_MASK,OVERSEGMENTATION,0.053653,0.246874,0.522369
nXwfWz2We6dOnsyzeEno,1528,person,11326,0.902484878,CANONICAL_RLE,4,0,True,0.799726,0.611385,9666,338,1998,-0.146565,0.799726,HIGH_QUALITY_MASK,UNATTRIBUTED,0.886544,0.013981,0.432432
nXwfWz2We6dOnsyzeEno,1529,person,1703,0.951484018,CANONICAL_RLE,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.0,0.0,
nXwfWz2We6dOnsyzeEno,1530,person,53667,0.976070413,CANONICAL_RLE,16,0,True,0.457367,0.92214,97035,49740,6372,0.808094,0.457367,LOW_OVERLAP_MASK,OVERSEGMENTATION,0.23452,0.417141,0.933145
nXwfWz2We6dOnsyzeEno,1531,person,8770,0.967864741,CANONICAL_RLE,3,0,True,0.518041,0.320814,9363,3175,2582,0.067617,0.518041,MODERATE_MASK,BOUNDARY_ERROR,0.0,0.518041,0.0
nXwfWz2We6dOnsyzeEno,1532,person,6293,0.960489182,CANONICAL_RLE,1,0,True,0.638466,0.495008,6179,1319,1433,-0.018115,0.638466,MODERATE_MASK,BOUNDARY_ERROR,0.0,0.638466,0.0
nXwfWz2We6dOnsyzeEno,1533,person,20286,0.918755522,CANONICAL_RLE,16,2,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.103963,0.0,
nXwfWz2We6dOnsyzeEno,1534,person,10802,0.970177839,CANONICAL_RLE,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.60748,0.0,
nXwfWz2We6dOnsyzeEno,1535,person,21816,0.950748708,CANONICAL_RLE,2,4,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.302164,0.0,
naWKv1VFkDVnpPnS59Bf,1536,person,24195,0.986379578,CANONICAL_POLYGON,1,0,True,0.544778,0.326009,16927,2425,9693,-0.300393,0.544778,MODERATE_MASK,UNDERSEGMENTATION,0.0,0.544778,0.0
o0SiQwUZ5uRlCXASCtiR,1550,person,336046,0.994465278,CANONICAL_POLYGON,1,0,True,0.552264,0.872791,189158,2301,149189,-0.437107,0.552264,MODERATE_MASK,UNDERSEGMENTATION,0.356457,0.851486,0.80018
o0SiQwUZ5uRlCXASCtiR,1551,vest_on_body,120937,0.988503199,CANONICAL_RLE,3,0,True,0.948436,0.587172,119689,2560,3808,-0.010319,0.948436,HIGH_QUALITY_MASK,UNATTRIBUTED,0.990483,0.948436,0.832195
pMftFzW2M3bmHHBJOTG2,1658,person,88591,0.980366842,CANONICAL_RLE,2,5,True,0.60896,0.943993,80131,16273,24733,-0.095495,0.60896,MODERATE_MASK,BOUNDARY_ERROR,0.0,0.60896,0.0
pMftFzW2M3bmHHBJOTG2,1659,person,15691,0.979977333,CANONICAL_RLE,1,0,False,0.0,,,,,,0.0,DETECTION_MISS,UNATTRIBUTED,0.0,0.0,
pMftFzW2M3bmHHBJOTG2,1660,person,43997,0.987281542,CANONICAL_RLE,2,2,True,0.846766,0.741505,45115,4256,3138,0.025411,0.846766,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.846766,0.0
pMftFzW2M3bmHHBJOTG2,1661,person,8884,0.965368444,CANONICAL_RLE,1,0,True,0.664878,0.82211,7560,993,2317,-0.149032,0.664878,MODERATE_MASK,BOUNDARY_ERROR,0.0,0.664878,0.0
pMftFzW2M3bmHHBJOTG2,1662,person,13723,0.979929501,CANONICAL_RLE,1,0,True,0.808077,0.806319,11930,465,2258,-0.130657,0.808077,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.808077,0.0
pMftFzW2M3bmHHBJOTG2,1663,person,82496,0.989593496,CANONICAL_RLE,2,0,True,0.863705,0.863104,76273,2694,8917,-0.075434,0.863705,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.863705,0.0
pMftFzW2M3bmHHBJOTG2,1664,person,10026,0.982049512,CANONICAL_RLE,1,0,True,0.736166,0.637107,7827,257,2456,-0.21933,0.736166,MODERATE_MASK,BOUNDARY_ERROR,0.0,0.736166,0.0
qm0fl8ee3HpSLSCrrqDG,1695,vest_on_body,212863,0.99463906,CANONICAL_POLYGON,1,0,True,0.856057,0.912177,191182,4827,26508,-0.101854,0.856057,HIGH_QUALITY_MASK,UNATTRIBUTED,0.999826,0.856057,0.999246
qm0fl8ee3HpSLSCrrqDG,1696,person,430075,0.996196168,CANONICAL_POLYGON,1,0,True,0.495953,0.917168,219990,4474,214559,-0.488485,0.495953,LOW_OVERLAP_MASK,UNDERSEGMENTATION,0.494858,0.797414,0.891545
qm0fl8ee3HpSLSCrrqDG,1697,vest_on_body,27577,0.984502214,CANONICAL_POLYGON,1,0,True,0.462876,0.285143,42821,20546,5302,0.552779,0.462876,LOW_OVERLAP_MASK,OVERSEGMENTATION,0.999964,0.462876,1.0
qm0fl8ee3HpSLSCrrqDG,1698,person,79704,0.993281647,CANONICAL_POLYGON,1,0,True,0.538793,0.724542,55639,8250,32315,-0.30193,0.538793,MODERATE_MASK,UNDERSEGMENTATION,0.34598,0.588242,0.622033
rYhDjwrXPlmdX7ft3uh3,1744,vest_on_body,155754,0.99489675,CANONICAL_RLE,1,0,True,0.810706,0.845325,134417,4499,25836,-0.136992,0.810706,HIGH_QUALITY_MASK,UNATTRIBUTED,1.0,0.810706,1.0
rYhDjwrXPlmdX7ft3uh3,1745,person,301313,0.991377887,CANONICAL_RLE,3,0,True,0.418616,0.849079,138895,8995,171413,-0.539034,0.418616,LOW_OVERLAP_MASK,UNDERSEGMENTATION,0.589261,0.694271,0.905894
rYhDjwrXPlmdX7ft3uh3,1746,helmet_on_head,22224,0.987769495,CANONICAL_RLE,1,0,True,0.881934,0.881312,24830,2779,173,0.117261,0.881934,HIGH_QUALITY_MASK,UNATTRIBUTED,0.980832,0.881934,0.265896
sCBw5cHMoREKazVjQfkj,1772,helmet_loose,62823,0.994961658,CANONICAL_POLYGON,1,0,True,0.961687,0.963592,64567,2116,372,0.027761,0.961687,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.961687,0.0
sCBw5cHMoREKazVjQfkj,1773,helmet_loose,82458,0.994486403,CANONICAL_POLYGON,1,0,True,0.944685,0.981482,86539,4444,363,0.049492,0.944685,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.944685,0.0
sCBw5cHMoREKazVjQfkj,1774,helmet_loose,69120,0.993544491,CANONICAL_POLYGON,1,0,True,0.970688,0.977824,70454,1705,371,0.0193,0.970688,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.970505,0.0
sCBw5cHMoREKazVjQfkj,1775,helmet_loose,74887,0.994263405,CANONICAL_POLYGON,1,0,True,0.949275,0.980511,76135,2589,1341,0.016665,0.949275,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.949642,0.0
sCBw5cHMoREKazVjQfkj,1776,helmet_loose,78416,0.992869085,CANONICAL_POLYGON,1,0,True,0.937821,0.968817,80183,3428,1661,0.022534,0.937821,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.937821,0.0
sCBw5cHMoREKazVjQfkj,1777,helmet_loose,73186,0.9925942,CANONICAL_POLYGON,1,0,True,0.958084,0.929744,73823,1892,1255,0.008704,0.958084,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.958084,0.0
sCBw5cHMoREKazVjQfkj,1778,helmet_loose,76169,0.994280342,CANONICAL_POLYGON,1,0,True,0.962023,0.975548,76808,1800,1161,0.008389,0.962023,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.962023,0.0
sCBw5cHMoREKazVjQfkj,1779,helmet_loose,67110,0.995710066,CANONICAL_POLYGON,1,0,True,0.921783,0.965822,71120,4818,808,0.059753,0.921783,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.921725,0.0
sCBw5cHMoREKazVjQfkj,1780,helmet_loose,64556,0.993868055,CANONICAL_POLYGON,1,0,True,0.954976,0.956394,66576,2520,500,0.031291,0.954976,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.954976,0.0
sCBw5cHMoREKazVjQfkj,1781,helmet_loose,67510,0.996132442,CANONICAL_POLYGON,1,0,True,0.955448,0.981477,69518,2565,557,0.029744,0.955448,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.954991,0.0
sCBw5cHMoREKazVjQfkj,1782,helmet_loose,80956,0.991971662,CANONICAL_POLYGON,1,0,True,0.930082,0.982775,83734,4372,1594,0.034315,0.930082,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.93005,0.0
sCBw5cHMoREKazVjQfkj,1783,helmet_loose,69751,0.993969978,CANONICAL_POLYGON,1,0,True,0.958334,0.962199,70828,2034,957,0.015441,0.958334,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.958334,0.0
sCBw5cHMoREKazVjQfkj,1784,helmet_loose,73665,0.991800189,CANONICAL_POLYGON,1,0,True,0.938208,0.969154,75484,3287,1468,0.024693,0.938208,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.938208,0.0
sCBw5cHMoREKazVjQfkj,1785,helmet_loose,72125,0.993688591,CANONICAL_POLYGON,1,0,True,0.960103,0.988464,74426,2642,341,0.031903,0.960103,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.960103,0.0
sCBw5cHMoREKazVjQfkj,1786,helmet_loose,50369,0.995729706,CANONICAL_POLYGON,1,0,True,0.958596,0.979356,51903,1848,314,0.030455,0.958596,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.958596,0.0
sCBw5cHMoREKazVjQfkj,1787,helmet_loose,80032,0.994852219,CANONICAL_POLYGON,1,0,True,0.950639,0.961919,82505,3293,820,0.0309,0.950639,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.945334,0.0
sCBw5cHMoREKazVjQfkj,1788,helmet_loose,71593,0.993930556,CANONICAL_POLYGON,1,0,True,0.965877,0.970459,72838,1876,631,0.01739,0.965877,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.965877,0.0
sCBw5cHMoREKazVjQfkj,1789,helmet_loose,48774,0.99441261,CANONICAL_POLYGON,1,0,True,0.975213,0.979864,48683,566,657,-0.001866,0.975213,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.975213,0.0
sCBw5cHMoREKazVjQfkj,1790,helmet_loose,43904,0.993100484,CANONICAL_POLYGON,1,0,True,0.968846,0.972803,44952,1227,179,0.02387,0.968846,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.968846,0.0
sCBw5cHMoREKazVjQfkj,1791,helmet_loose,55302,0.992425738,CANONICAL_POLYGON,1,0,True,0.974852,0.930249,55659,885,528,0.006455,0.974852,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.974852,0.0
sCBw5cHMoREKazVjQfkj,1792,helmet_loose,32665,0.996064794,CANONICAL_POLYGON,1,0,True,0.951962,0.904135,33690,1329,304,0.031379,0.951962,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.951962,0.0
sCBw5cHMoREKazVjQfkj,1793,helmet_loose,42671,0.994313415,CANONICAL_POLYGON,1,0,True,0.971212,0.974947,41551,55,1175,-0.026247,0.971212,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.971212,0.0
sCBw5cHMoREKazVjQfkj,1794,helmet_loose,56630,0.994380444,CANONICAL_POLYGON,1,0,True,0.957856,0.954565,58907,2382,105,0.040208,0.957856,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.957636,0.0
sCBw5cHMoREKazVjQfkj,1795,helmet_loose,48145,0.99278157,CANONICAL_POLYGON,1,0,True,0.947191,0.975314,49051,1771,865,0.018818,0.947191,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.947191,0.0
sCBw5cHMoREKazVjQfkj,1796,helmet_loose,69140,0.993301518,CANONICAL_POLYGON,1,0,True,0.910304,0.939905,74725,6170,585,0.080778,0.910304,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.910304,0.0
sCBw5cHMoREKazVjQfkj,1797,helmet_loose,31245,0.99414423,CANONICAL_POLYGON,1,0,True,0.911587,0.986293,34137,2958,66,0.092559,0.911587,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.911587,0.0
sCBw5cHMoREKazVjQfkj,1798,helmet_loose,25780,0.991565569,CANONICAL_POLYGON,1,0,True,0.931557,0.968375,27502,1805,83,0.066796,0.931557,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.931557,0.0
sCBw5cHMoREKazVjQfkj,1799,helmet_loose,77213,0.993896157,CANONICAL_POLYGON,1,0,True,0.933081,0.971508,77708,2929,2434,0.006411,0.933081,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.933081,0.0
sCBw5cHMoREKazVjQfkj,1800,helmet_loose,18958,0.99173251,CANONICAL_POLYGON,1,0,True,0.894126,0.860032,21188,2237,7,0.117628,0.894126,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.894126,0.0
sCBw5cHMoREKazVjQfkj,1801,helmet_loose,29001,0.992401424,CANONICAL_POLYGON,1,0,True,0.944512,0.95442,29803,1240,438,0.027654,0.944512,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.944413,0.0
sCBw5cHMoREKazVjQfkj,1802,helmet_loose,11351,0.992389783,CANONICAL_POLYGON,1,0,True,0.946998,0.915129,11865,573,59,0.045282,0.946998,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.946998,0.0
sCBw5cHMoREKazVjQfkj,1803,helmet_loose,28194,0.991071115,CANONICAL_POLYGON,1,0,True,0.933651,0.589422,28199,970,965,0.000177,0.933651,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.933651,0.0
sCBw5cHMoREKazVjQfkj,1804,helmet_loose,29146,0.990145105,CANONICAL_POLYGON,1,0,True,0.870856,0.838862,28018,1409,2537,-0.038702,0.870856,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.870856,0.0
sCBw5cHMoREKazVjQfkj,1805,helmet_loose,24620,0.993456925,CANONICAL_POLYGON,1,0,True,0.875023,0.292151,26105,2433,948,0.060317,0.875023,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.875023,0.0
sCBw5cHMoREKazVjQfkj,1806,helmet_loose,9398,0.983027763,CANONICAL_POLYGON,1,0,True,0.954907,0.866617,9547,293,144,0.015854,0.954907,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.954907,0.0
t92NygAuu8S9QMcR2Neh,1825,helmet_loose,190168,0.994683222,CANONICAL_RLE,1,0,True,0.916441,0.886811,204134,15579,1613,0.07344,0.916441,HIGH_QUALITY_MASK,UNATTRIBUTED,0.0,0.916441,0.0
u4uGaDsy2tThEpOEs5TM,1840,vest_on_body,12573,0.981579155,CANONICAL_RLE,1,0,True,0.874956,0.94716,13832,1510,251,0.100135,0.874956,HIGH_QUALITY_MASK,UNATTRIBUTED,1.0,0.874956,1.0
